Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,County,Region,Product ID,Category,Sub-Category,Manufacturer,Sales,Quantity,Discount,Profit
6583,CA-2017-148516,07-08-17,11-08-17,Standard Class,DW-13585,Dorothy Wardle,Corporate,Kenya,Washington,West,TEC-AC-10003610,Technology,Accessories,Other,179.97,3,0,86.3856
6634,CA-2017-166275,24-10-17,24-10-17,Same Day,SS-20590,Sonia Sunley,Consumer,Kenya,California,West,TEC-AC-10001838,Technology,Accessories,Other,199.99,1,0,85.9957
6642,CA-2018-128328,05-08-18,09-08-18,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Kenya,Indiana,Central,TEC-AC-10001714,Technology,Accessories,Other,79.78,2,0,29.5186
6656,CA-2018-135937,20-02-18,27-02-18,Standard Class,KM-16375,Katherine Murray,Home Office,Kenya,Arizona,West,TEC-AC-10001114,Technology,Accessories,Other,31.992,1,0.2,4.7988
6670,CA-2018-122175,12-05-18,14-05-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Kenya,New Jersey,East,TEC-AC-10004859,Technology,Accessories,Other,87.4,5,0,34.96
6678,CA-2016-109337,21-11-16,23-11-16,Second Class,DL-13330,Denise Leinenbach,Consumer,Kenya,Indiana,Central,TEC-AC-10000990,Technology,Accessories,Other,393.54,3,0,165.2868
6689,CA-2018-140494,10-03-18,15-03-18,Second Class,CM-11815,Candace McMahon,Corporate,Kenya,California,West,TEC-AC-10004568,Technology,Accessories,Other,111.96,4,0,21.2724
6695,US-2017-163538,26-08-17,30-08-17,Standard Class,SS-20515,Shirley Schmidt,Home Office,Kenya,Wisconsin,Central,TEC-AC-10002006,Technology,Accessories,Other,47.97,3,0,14.8707
6715,CA-2018-107629,14-12-18,14-12-18,Same Day,DB-13060,Dave Brooks,Consumer,Kenya,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Other,39.264,3,0.2,-4.908
6721,CA-2018-102974,19-09-18,24-09-18,Standard Class,DP-13105,Dave Poirier,Corporate,Kenya,California,West,TEC-AC-10000057,Technology,Accessories,Other,149.95,5,0,31.4895
6745,CA-2018-111269,16-06-18,18-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,Kenya,Ohio,East,TEC-AC-10001606,Technology,Accessories,Other,479.952,6,0.2,107.9892
6778,US-2018-166037,28-01-18,01-02-18,Standard Class,CL-12700,Craig Leslie,Home Office,Kenya,New York,East,TEC-AC-10002800,Technology,Accessories,Other,449.91,9,0,157.4685
6802,CA-2017-109827,25-12-17,01-01-18,Standard Class,LW-16825,Laurel Workman,Corporate,Kenya,Arizona,West,TEC-AC-10002217,Technology,Accessories,Other,45.12,3,0.2,-7.896
6803,CA-2017-109827,25-12-17,01-01-18,Standard Class,LW-16825,Laurel Workman,Corporate,Kenya,Arizona,West,TEC-AC-10004353,Technology,Accessories,Other,100.8,2,0.2,21.42
6805,CA-2015-152233,05-10-15,06-10-15,First Class,KH-16510,Keith Herrera,Consumer,Kenya,California,West,TEC-AC-10002800,Technology,Accessories,Other,99.98,2,0,34.993
6835,CA-2017-142615,20-11-17,24-11-17,Standard Class,BM-11575,Brendan Murry,Corporate,Kenya,California,West,TEC-AC-10004803,Technology,Accessories,Other,27.88,2,0,3.9032
6842,CA-2017-123946,12-09-17,17-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,Kenya,Virginia,South,TEC-AC-10004877,Technology,Accessories,Other,20.7,3,0,1.656
6861,CA-2018-128965,17-04-18,22-04-18,Standard Class,PS-18760,Pamela Stobb,Consumer,Kenya,California,West,TEC-AC-10001383,Technology,Accessories,Other,274.89,11,0,46.7313
6867,US-2017-126452,21-08-17,28-08-17,Standard Class,SC-20230,Scot Coram,Corporate,Kenya,California,West,TEC-AC-10000844,Technology,Accessories,Other,254.97,3,0,91.7892
6875,CA-2015-124394,17-10-15,22-10-15,Second Class,TB-21520,Tracy Blumstein,Consumer,Kenya,Texas,Central,TEC-AC-10001314,Technology,Accessories,Other,119.976,3,0.2,-17.9964
6886,CA-2018-123036,10-09-18,17-09-18,Standard Class,HA-14905,Helen Abelman,Consumer,Kenya,Ohio,East,TEC-AC-10003499,Technology,Accessories,Other,37.056,4,0.2,8.8008
6901,CA-2016-140557,07-09-16,11-09-16,Standard Class,TN-21040,Tanja Norvell,Home Office,Kenya,New York,East,TEC-AC-10002402,Technology,Accessories,Other,559.93,7,0,167.979
6913,US-2018-128398,02-05-18,05-05-18,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Kenya,California,West,TEC-AC-10001714,Technology,Accessories,Other,159.56,4,0,59.0372
6936,CA-2018-137365,30-11-18,03-12-18,Second Class,BP-11095,Bart Pistole,Corporate,Kenya,Texas,Central,TEC-AC-10001767,Technology,Accessories,Other,95.976,3,0.2,-10.7973
6939,CA-2017-125094,05-11-17,09-11-17,Standard Class,NP-18700,Nora Preis,Consumer,Kenya,Washington,West,TEC-AC-10004420,Technology,Accessories,Other,479.72,4,0,52.7692
6966,CA-2017-157161,16-07-17,20-07-17,Second Class,JD-15895,Jonathan Doherty,Corporate,Kenya,South Carolina,South,TEC-AC-10000358,Technology,Accessories,Other,75.98,2,0,18.2352
6972,CA-2018-153822,19-09-18,25-09-18,Standard Class,AB-10105,Adrian Barton,Consumer,Kenya,Arizona,West,TEC-AC-10000109,Technology,Accessories,Other,89.584,2,0.2,4.4792
7016,CA-2015-114790,11-03-15,13-03-15,Second Class,FM-14215,Filia McAdams,Corporate,Kenya,Kentucky,South,TEC-AC-10000710,Technology,Accessories,Other,32.96,2,0,14.1728
7031,CA-2017-145548,11-11-17,16-11-17,Standard Class,EB-13750,Edward Becker,Corporate,Kenya,New York,East,TEC-AC-10002305,Technology,Accessories,Other,36,2,0,6.48
7048,CA-2015-150581,08-04-15,12-04-15,Standard Class,NM-18445,Nathan Mautz,Home Office,Kenya,California,West,TEC-AC-10001908,Technology,Accessories,Other,399.96,4,0,139.986
7054,CA-2017-165330,11-12-17,11-12-17,Same Day,WB-21850,William Brown,Consumer,Kenya,California,West,TEC-AC-10000057,Technology,Accessories,Other,119.96,4,0,25.1916
7082,CA-2017-106950,02-09-17,06-09-17,Standard Class,JE-15715,Joe Elijah,Consumer,Kenya,North Carolina,South,TEC-AC-10002049,Technology,Accessories,Other,1012.68,3,0.2,303.804
7095,US-2016-153374,09-02-16,13-02-16,Second Class,JF-15565,Jill Fjeld,Consumer,Kenya,Illinois,Central,TEC-AC-10001908,Technology,Accessories,Other,479.952,6,0.2,89.991
7107,CA-2018-128944,19-06-18,21-06-18,Second Class,KH-16330,Katharine Harms,Corporate,Kenya,Ohio,East,TEC-AC-10001553,Technology,Accessories,Other,122.328,9,0.2,1.5291
7130,CA-2017-166282,16-04-17,22-04-17,Standard Class,PK-19075,Pete Kriz,Consumer,Kenya,Tennessee,South,TEC-AC-10004209,Technology,Accessories,Other,35.168,4,0.2,8.3524
7141,CA-2018-128783,07-09-18,07-09-18,Same Day,TG-21640,Trudy Glocke,Consumer,Kenya,Missouri,Central,TEC-AC-10002473,Technology,Accessories,Other,113.52,4,0,46.5432
7172,CA-2018-125381,25-04-18,27-04-18,Second Class,SG-20605,Speros Goranitis,Consumer,Kenya,California,West,TEC-AC-10000158,Technology,Accessories,Other,107.97,3,0,22.6737
7173,US-2018-141677,26-03-18,30-03-18,Standard Class,HK-14890,Heather Kirkland,Corporate,Kenya,Texas,Central,TEC-AC-10000158,Technology,Accessories,Other,143.96,5,0.2,1.7995
7182,CA-2017-138667,27-12-17,30-12-17,Second Class,MW-18220,Mitch Webber,Consumer,Kenya,Ohio,East,TEC-AC-10003063,Technology,Accessories,Other,40,2,0.2,0.5
7219,CA-2016-150770,03-05-16,06-05-16,First Class,LC-16870,Lena Cacioppo,Consumer,Kenya,California,West,TEC-AC-10000844,Technology,Accessories,Other,339.96,4,0,122.3856
7223,CA-2018-113075,02-09-18,06-09-18,Standard Class,MC-18100,Mick Crebagga,Consumer,Kenya,Illinois,Central,TEC-AC-10003441,Technology,Accessories,Other,40.68,3,0.2,-7.119
7228,CA-2018-127397,24-02-18,28-02-18,Standard Class,ES-14080,Erin Smith,Corporate,Kenya,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Other,1319.8,5,0.2,214.4675
7250,CA-2016-158491,04-06-16,09-06-16,Second Class,BP-11155,Becky Pak,Consumer,Kenya,California,West,TEC-AC-10001874,Technology,Accessories,Other,119.98,2,0,35.994
7251,CA-2016-158491,04-06-16,09-06-16,Second Class,BP-11155,Becky Pak,Consumer,Kenya,California,West,TEC-AC-10003870,Technology,Accessories,Other,989.97,3,0,395.988
7277,CA-2015-120670,02-11-15,06-11-15,Standard Class,JK-16120,Julie Kriz,Home Office,Kenya,Florida,South,TEC-AC-10004171,Technology,Accessories,Other,799.92,10,0.2,239.976
7279,CA-2017-157217,19-07-17,21-07-17,First Class,TC-21535,Tracy Collins,Home Office,Kenya,California,West,TEC-AC-10003095,Technology,Accessories,Other,389.97,3,0,132.5898
7280,CA-2017-108224,14-05-17,14-05-17,Same Day,TH-21235,Tiffany House,Corporate,Kenya,Arizona,West,TEC-AC-10003832,Technology,Accessories,Other,185.528,7,0.2,48.7011
7286,CA-2018-151183,14-10-18,19-10-18,Standard Class,BK-11260,Berenike Kampe,Consumer,Kenya,California,West,TEC-AC-10003614,Technology,Accessories,Other,46.36,4,0,15.2988
7287,CA-2017-149965,20-06-17,25-06-17,Standard Class,BS-11365,Bill Shonely,Corporate,Kenya,Oklahoma,Central,TEC-AC-10004877,Technology,Accessories,Other,6.9,1,0,0.552
7307,CA-2017-144092,05-11-17,07-11-17,Second Class,LH-17155,Logan Haushalter,Consumer,Kenya,California,West,TEC-AC-10002305,Technology,Accessories,Other,72,4,0,12.96
7323,CA-2018-167626,03-09-18,07-09-18,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Kenya,Illinois,Central,TEC-AC-10004353,Technology,Accessories,Other,100.8,2,0.2,21.42
7336,CA-2016-113152,25-12-16,30-12-16,Standard Class,JK-15625,Jim Karlsson,Consumer,Kenya,New York,East,TEC-AC-10002049,Technology,Accessories,Other,843.9,2,0,371.316
7352,CA-2018-141138,10-11-18,16-11-18,Standard Class,GH-14425,Gary Hwang,Consumer,Kenya,California,West,TEC-AC-10001772,Technology,Accessories,Other,111.79,7,0,43.5981
7400,CA-2015-124807,12-07-15,15-07-15,Second Class,ME-17725,Max Engle,Consumer,Kenya,Illinois,Central,TEC-AC-10002857,Technology,Accessories,Other,23.84,4,0.2,3.278
7411,CA-2015-103058,23-07-15,24-07-15,First Class,AG-10270,Alejandro Grove,Consumer,Kenya,New York,East,TEC-AC-10001314,Technology,Accessories,Other,99.98,2,0,7.9984
7413,CA-2018-121125,30-05-18,03-06-18,Standard Class,MG-17890,Michael Granlund,Home Office,Kenya,Oregon,West,TEC-AC-10002323,Technology,Accessories,Other,35.36,2,0.2,-3.094
7416,US-2017-114013,13-03-17,15-03-17,Second Class,SC-20770,Stewart Carmichael,Corporate,Kenya,Pennsylvania,East,TEC-AC-10000474,Technology,Accessories,Other,379.96,5,0.2,47.495
7463,CA-2016-138485,27-02-16,01-03-16,Second Class,NP-18670,Nora Paige,Consumer,Kenya,Washington,West,TEC-AC-10002076,Technology,Accessories,Other,538.92,9,0,80.838
7488,US-2016-134558,19-12-16,24-12-16,Second Class,PM-19135,Peter McVee,Home Office,Kenya,New Hampshire,East,TEC-AC-10004145,Technology,Accessories,Other,2249.91,9,0,517.4793
7501,CA-2018-121048,14-07-18,18-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,Kenya,California,West,TEC-AC-10000991,Technology,Accessories,Other,140.97,3,0,19.7358
7518,US-2018-167920,09-12-18,12-12-18,Second Class,JL-15835,John Lee,Consumer,Kenya,Kentucky,South,TEC-AC-10001013,Technology,Accessories,Other,146.45,5,0,48.3285
7564,CA-2018-157672,05-10-18,07-10-18,First Class,RB-19795,Ross Baird,Home Office,Kenya,Colorado,West,TEC-AC-10001714,Technology,Accessories,Other,63.824,2,0.2,13.5626
7567,CA-2018-140802,21-04-18,23-04-18,First Class,KN-16390,Katherine Nockton,Corporate,Kenya,Texas,Central,TEC-AC-10001998,Technology,Accessories,Other,47.976,3,0.2,8.3958
7576,CA-2016-129532,08-12-16,12-12-16,Standard Class,YS-21880,Yana Sorensen,Corporate,Kenya,California,West,TEC-AC-10000865,Technology,Accessories,Other,236,4,0,40.12
7577,CA-2015-134726,02-11-15,07-11-15,Second Class,SW-20755,Steven Ward,Corporate,Kenya,Washington,West,TEC-AC-10000023,Technology,Accessories,Other,41.94,2,0,15.0984
7603,CA-2015-131947,17-09-15,22-09-15,Standard Class,JA-15970,Joseph Airdo,Consumer,Kenya,Oregon,West,TEC-AC-10004633,Technology,Accessories,Other,55.92,10,0.2,16.776
7628,US-2016-159499,21-11-16,23-11-16,Second Class,EM-14095,Eudokia Martin,Corporate,Kenya,Arizona,West,TEC-AC-10002718,Technology,Accessories,Other,23.344,2,0.2,-1.459
7645,US-2017-157490,06-10-17,07-10-17,First Class,LB-16795,Laurel Beltran,Home Office,Kenya,Colorado,West,TEC-AC-10001553,Technology,Accessories,Other,67.96,5,0.2,0.8495
7652,CA-2018-110821,07-08-18,08-08-18,First Class,CK-12205,Chloris Kastensmidt,Consumer,Kenya,Texas,Central,TEC-AC-10001552,Technology,Accessories,Other,119.448,3,0.2,-13.4379
7671,CA-2016-130974,27-11-16,29-11-16,Second Class,MA-17560,Matt Abelman,Home Office,Kenya,Massachusetts,East,TEC-AC-10003095,Technology,Accessories,Other,259.98,2,0,88.3932
7677,CA-2015-142951,08-10-15,08-10-15,Same Day,JG-15115,Jack Garza,Consumer,Kenya,North Carolina,South,TEC-AC-10002331,Technology,Accessories,Other,23.472,3,0.2,4.9878
7680,CA-2015-133592,31-12-15,07-01-16,Standard Class,KM-16375,Katherine Murray,Home Office,Kenya,Rhode Island,East,TEC-AC-10002049,Technology,Accessories,Other,1687.8,4,0,742.632
7689,CA-2017-169838,25-11-17,29-11-17,Standard Class,BB-11545,Brenda Bowman,Corporate,Kenya,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Other,160,8,0,62.4
7706,CA-2017-114601,26-08-17,02-09-17,Standard Class,AA-10480,Andrew Allen,Consumer,Kenya,Michigan,Central,TEC-AC-10003911,Technology,Accessories,Other,479.97,3,0,163.1898
7709,CA-2015-139542,25-10-15,29-10-15,Standard Class,EH-14185,Evan Henry,Consumer,Kenya,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,Other,40.776,3,0.2,0.5097
7716,US-2018-101518,03-11-18,08-11-18,Standard Class,PB-19105,Peter Bühler,Consumer,Kenya,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,Other,40.776,3,0.2,0.5097
7719,US-2018-146213,09-09-18,14-09-18,Standard Class,MC-17605,Matt Connell,Corporate,Kenya,California,West,TEC-AC-10001114,Technology,Accessories,Other,159.96,4,0,51.1872
7730,US-2017-109260,26-09-17,01-10-17,Standard Class,TN-21040,Tanja Norvell,Home Office,Kenya,Florida,South,TEC-AC-10002637,Technology,Accessories,Other,431.976,3,0.2,-75.5958
7741,CA-2015-154781,21-11-15,26-11-15,Standard Class,SC-20680,Steve Carroll,Home Office,Kenya,California,West,TEC-AC-10000474,Technology,Accessories,Other,94.99,1,0,28.497
7747,CA-2016-109113,19-12-16,23-12-16,Standard Class,EK-13795,Eileen Kiefer,Home Office,Kenya,Illinois,Central,TEC-AC-10004761,Technology,Accessories,Other,25.488,2,0.2,4.779
7757,CA-2018-100902,17-11-18,21-11-18,Standard Class,CK-12595,Clytie Kelty,Consumer,Kenya,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Other,431.16,5,0.2,107.79
7774,CA-2017-108196,25-11-17,02-12-17,Standard Class,CS-12505,Cindy Stewart,Consumer,Kenya,Ohio,East,TEC-AC-10000926,Technology,Accessories,Other,59.976,3,0.2,11.9952
7793,CA-2018-169362,12-10-18,15-10-18,First Class,SP-20860,Sung Pak,Corporate,Kenya,Texas,Central,TEC-AC-10001383,Technology,Accessories,Other,39.984,2,0.2,-1.4994
7824,US-2015-115413,26-08-15,01-09-15,Standard Class,PP-18955,Paul Prost,Home Office,Kenya,Delaware,East,TEC-AC-10002800,Technology,Accessories,Other,149.97,3,0,52.4895
7839,CA-2016-149083,25-09-16,30-09-16,Standard Class,SH-19975,Sally Hughsby,Corporate,Kenya,Washington,West,TEC-AC-10002567,Technology,Accessories,Other,159.98,2,0,57.5928
7856,CA-2018-135587,07-12-18,12-12-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,Kenya,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Other,52,4,0,23.4
7862,CA-2016-142993,12-10-16,17-10-16,Standard Class,KA-16525,Kelly Andreada,Consumer,Kenya,Washington,West,TEC-AC-10003038,Technology,Accessories,Other,17.9,2,0,3.401
7870,US-2018-166233,03-07-18,09-07-18,Standard Class,MO-17950,Michael Oakman,Consumer,Kenya,North Carolina,South,TEC-AC-10002167,Technology,Accessories,Other,24,2,0.2,-2.7
7882,CA-2018-118017,03-12-18,06-12-18,Second Class,LC-16870,Lena Cacioppo,Consumer,Kenya,Colorado,West,TEC-AC-10002006,Technology,Accessories,Other,76.752,6,0.2,10.5534
7883,CA-2018-118017,03-12-18,06-12-18,Second Class,LC-16870,Lena Cacioppo,Consumer,Kenya,Colorado,West,TEC-AC-10002006,Technology,Accessories,Other,102.336,8,0.2,14.0712
7891,CA-2017-148684,25-12-17,29-12-17,Standard Class,TS-21655,Trudy Schmidt,Consumer,Kenya,Arkansas,South,TEC-AC-10001838,Technology,Accessories,Other,399.98,2,0,171.9914
7901,CA-2018-128363,13-08-18,18-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,Kenya,Tennessee,South,TEC-AC-10003709,Technology,Accessories,Other,1.584,2,0.2,0.4752
7916,CA-2018-165323,17-06-18,21-06-18,Standard Class,SR-20740,Steven Roelle,Home Office,Kenya,New York,East,TEC-AC-10004992,Technology,Accessories,Other,101.34,3,0,8.1072
7921,CA-2018-139822,15-09-18,21-09-18,Standard Class,Dp-13240,Dean percer,Home Office,Kenya,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Other,59.98,2,0,10.7964
7927,CA-2018-120404,20-11-18,24-11-18,Second Class,KH-16330,Katharine Harms,Corporate,Kenya,New York,East,TEC-AC-10003433,Technology,Accessories,Other,2.97,3,0,1.3365
7972,US-2016-126753,16-08-16,20-08-16,Standard Class,SP-20860,Sung Pak,Corporate,Kenya,Pennsylvania,East,TEC-AC-10004227,Technology,Accessories,Other,31.176,3,0.2,-5.4558
7991,US-2017-117793,23-08-17,29-08-17,Standard Class,MA-17560,Matt Abelman,Home Office,Kenya,Wisconsin,Central,TEC-AC-10003433,Technology,Accessories,Other,1.98,2,0,0.891
7993,CA-2017-133872,14-06-17,17-06-17,First Class,VM-21835,Vivian Mathis,Consumer,Kenya,Florida,South,TEC-AC-10000521,Technology,Accessories,Other,18.464,2,0.2,2.308
7997,US-2018-105998,03-11-18,05-11-18,First Class,CR-12580,Clay Rozendal,Home Office,Kenya,California,West,TEC-AC-10004469,Technology,Accessories,Other,199.75,5,0,87.89
8002,CA-2016-110870,12-12-16,15-12-16,First Class,KD-16270,Karen Daniels,Consumer,Kenya,California,West,TEC-AC-10002926,Technology,Accessories,Other,299.94,6,0,128.9742
8014,CA-2018-120168,25-05-18,25-05-18,Same Day,TB-21625,Trudy Brown,Consumer,Kenya,New York,East,TEC-AC-10002167,Technology,Accessories,Other,120,8,0,13.2
8028,CA-2016-132465,11-09-16,15-09-16,Second Class,DM-13525,Don Miller,Corporate,Kenya,New York,East,TEC-AC-10001998,Technology,Accessories,Other,19.99,1,0,6.7966
8030,CA-2017-166373,21-10-17,25-10-17,Standard Class,JF-15565,Jill Fjeld,Consumer,Kenya,Texas,Central,TEC-AC-10002323,Technology,Accessories,Other,106.08,6,0.2,-9.282
8042,CA-2018-121489,21-08-18,25-08-18,Second Class,CM-11815,Candace McMahon,Corporate,Kenya,Washington,West,TEC-AC-10000682,Technology,Accessories,Other,33.18,2,0,11.613
8043,US-2018-133081,11-03-18,15-03-18,Standard Class,PV-18985,Paul Van Hugh,Home Office,Kenya,Massachusetts,East,TEC-AC-10001772,Technology,Accessories,Other,63.88,4,0,24.9132
8068,US-2016-160563,20-10-16,24-10-16,Standard Class,NS-18640,Noel Staavos,Corporate,Kenya,California,West,TEC-AC-10002567,Technology,Accessories,Other,239.97,3,0,86.3892
8079,CA-2016-106187,23-06-16,29-06-16,Standard Class,RF-19345,Randy Ferguson,Corporate,Kenya,Georgia,South,TEC-AC-10001590,Technology,Accessories,Other,75,3,0,18
8097,CA-2018-133046,27-07-18,01-08-18,Second Class,DK-13375,Dennis Kane,Consumer,Kenya,Washington,West,TEC-AC-10000991,Technology,Accessories,Other,234.95,5,0,32.893
8100,CA-2017-169663,10-03-17,13-03-17,First Class,RH-19510,Rick Huthwaite,Home Office,Kenya,California,West,TEC-AC-10003038,Technology,Accessories,Other,26.85,3,0,5.1015
8127,CA-2016-137064,06-02-16,13-02-16,Standard Class,TS-21655,Trudy Schmidt,Consumer,Kenya,Texas,Central,TEC-AC-10003499,Technology,Accessories,Other,18.528,2,0.2,4.4004
8130,CA-2015-127866,20-07-15,23-07-15,First Class,JD-15895,Jonathan Doherty,Corporate,Kenya,California,West,TEC-AC-10000023,Technology,Accessories,Other,41.94,2,0,15.0984
8155,US-2018-143770,20-03-18,24-03-18,Standard Class,RD-19720,Roger Demir,Consumer,Kenya,Connecticut,East,TEC-AC-10002842,Technology,Accessories,Other,238,2,0,38.08
8158,CA-2017-103464,18-11-17,22-11-17,Standard Class,PG-18820,Patrick Gardner,Consumer,Kenya,California,West,TEC-AC-10002842,Technology,Accessories,Other,595,5,0,95.2
8160,CA-2017-120803,09-03-17,13-03-17,Standard Class,RB-19465,Rick Bensley,Home Office,Kenya,Connecticut,East,TEC-AC-10004469,Technology,Accessories,Other,199.75,5,0,87.89
8171,CA-2018-107174,06-11-18,13-11-18,Standard Class,AB-10060,Adam Bellavance,Home Office,Kenya,Washington,West,TEC-AC-10001465,Technology,Accessories,Other,108.96,3,0,32.688
8178,CA-2018-149699,22-12-18,24-12-18,First Class,CM-12115,Chad McGuire,Consumer,Kenya,California,West,TEC-AC-10000474,Technology,Accessories,Other,474.95,5,0,142.485
8197,CA-2018-102736,05-09-18,09-09-18,Standard Class,LP-17095,Liz Preis,Consumer,Kenya,Tennessee,South,TEC-AC-10004568,Technology,Accessories,Other,89.568,4,0.2,-1.1196
8230,CA-2017-123050,04-04-17,08-04-17,Second Class,BC-11125,Becky Castell,Home Office,Kenya,New York,East,TEC-AC-10001109,Technology,Accessories,Other,89.97,3,0,37.7874
8243,CA-2015-109855,01-09-15,05-09-15,Standard Class,LH-16900,Lena Hernandez,Consumer,Kenya,New York,East,TEC-AC-10002842,Technology,Accessories,Other,357,3,0,57.12
8258,CA-2018-152310,12-08-18,19-08-18,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenya,Washington,West,TEC-AC-10000397,Technology,Accessories,Other,174.95,5,0,12.2465
8285,CA-2016-154284,21-12-16,26-12-16,Second Class,SZ-20035,Sam Zeldin,Home Office,Kenya,Illinois,Central,TEC-AC-10003198,Technology,Accessories,Other,637.44,8,0.2,135.456
